chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,UniqueId,teams.code,teams.draw,teams.form,teams.id,teams.loss,teams.name,teams.played,teams.points,teams.position,teams.short_name,teams.strength,teams.team_division,teams.unavailable,teams.win,teams.strength_overall_home,teams.strength_overall_away,teams.strength_attack_home,teams.strength_attack_away,teams.strength_defence_home,teams.strength_defence_away,positions.id,positions.plural_name,positions.plural_name_short,positions.singular_name,positions.singular_name_short,positions.squad_select,positions.squad_min_play,positions.squad_max_play,positions.ui_shirt_specific,positions.sub_positions_locked
,,39476,0,0,0,0,0,2,3.5,3,6,Sokratis,2.5,5,FALSE,,,50,39476.jpg,2.6,Papastathopoulos,1.8,FALSE,,a,1,3,21,74698,3394,82719,2243,0.5,4.2,Sokratis,720,0,0,2,11,0,0,0,1,0,0,2,126,150.2,24,10,18.4,Sokratis(39476),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,242166,1,-1,2,-2,0,3,3.5,3,3,Matteo,2.5,21,FALSE,,,47,242166.jpg,3,Guendouzi,10.9,FALSE,,a,1,3,24,658412,20893,320393,19491,0.5,5.1,Guendouzi,691,0,2,2,10,0,0,0,2,0,0,2,126,153,115.4,86,35.5,Guendouzi(242166),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,41270,0,0,-2,2,1,2,5.8,5.3,15,David,4.8,106,FALSE,,,58,41270.jpg,3,Luiz Moreira Marinho,5.5,FALSE,,a,1,3,21,68872,15251,321723,3629,0.8,3.6,David Luiz,630,1,0,1,11,0,0,0,2,0,0,3,116,182.8,20.4,43,24.7,David Luiz(41270),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,101184,0,0,-1,1,0,2,5,4.5,8,Calum,4,467,FALSE,,,44,101184.jpg,5.5,Chambers,1.2,FALSE,,a,1,3,22,66425,12943,51969,1925,0.9,5,Chambers,315,1,0,2,2,0,0,0,1,0,0,2,79,83.2,37,80,20,Chambers(101184),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,182539,-1,1,0,0,1,3,2.8,2.3,3,Daniel,1.8,469,FALSE,,,55,182539.jpg,2.8,Ceballos Fernández,8.9,FALSE,,a,1,3,22,974802,5389,711245,31797,0.3,4,Ceballos,434,0,2,1,7,0,0,0,0,0,0,3,90,98,142.4,55,29.5,Ceballos(182539),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,195735,0,0,-2,2,0,3,5.5,5,6,Nicolas,4.5,488,FALSE,,2019-08-09T09:30:12.533555Z,93,195735.jpg,3.4,Pépé,3.4,FALSE,,a,1,3,27,157794,11376,283009,8766,0.5,2.9,Pépé,559,1,2,1,10,0,0,0,1,0,0,2,92,131.2,176.4,229,53.8,Pépé(195735),3,0,,1,0,Arsenal,0,0,0,ARS,4,,FALSE,0,1250,1330,1210,1260,1290,1330,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,37339,0,0,-2,2,0,2,0.2,-0.3,0,Ahmed,0.2,22,FALSE,,,43,37339.jpg,1.4,El Mohamady,1.1,FALSE,,a,2,7,7,34552,574,94591,2961,0,1.6,El Mohamady,230,0,0,0,7,0,0,0,0,0,0,3,53,61,88.2,2,15.1,El Mohamady(37339),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,85242,0,0,-3,3,1,3,3.5,3,11,Conor,3.5,28,FALSE,,,57,85242.jpg,3.4,Hourihane,0.1,FALSE,,a,2,7,17,3290,1236,13598,212,0.6,3,Hourihane,272,1,1,1,4,0,0,0,1,0,0,1,67,83.4,87.8,76,24.7,Hourihane(85242),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,114283,0,0,-1,1,0,3,4.2,3.7,7,Jack,4.2,29,FALSE,,,59,114283.jpg,3.6,Grealish,3.8,FALSE,,a,2,7,29,117445,10299,248408,3618,0.7,4.9,Grealish,720,1,2,2,12,0,0,0,2,0,0,2,142,212.8,253,120,58.6,Grealish(114283),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,122806,0,0,3,-3,0,3,5.5,5,1,John,5.5,31,FALSE,,,58,122806.jpg,4.9,McGinn,12,FALSE,,a,2,7,39,902832,55639,302162,21363,0.9,6.7,McGinn,720,3,1,2,12,0,0,0,1,0,0,4,141,235.4,159.3,203,59.7,McGinn(122806),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,169359,0,0,-1,1,0,2,3.5,3,5,Matt,3.5,309,FALSE,,2019-09-29T10:00:18.754454Z,44,169359.jpg,7,Targett,0.4,FALSE,,a,2,7,14,4639,1731,53213,390,0.8,3.2,Targett,151,0,1,1,1,0,0,0,0,0,0,3,57,45.8,50.5,4,10,Targett(169359),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,149484,0,0,1,-1,0,2,2.2,1.7,2,Tyrone,2.2,445,FALSE,,,46,149484.jpg,3.1,Mings,5.9,FALSE,,a,2,7,25,397828,3800,151238,7823,0.5,5.4,Mings,720,0,1,2,12,0,0,0,1,0,0,3,147,235,26.6,14,27.6,Mings(149484),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,230046,0,0,0,0,0,3,1.8,1.3,6,Douglas Luiz,1.8,470,FALSE,,,45,230046.jpg,3.7,Soares de Paulo,3.9,FALSE,,a,2,7,22,414117,13979,227439,7711,0.4,4.9,Douglas Luiz,279,2,0,2,5,0,0,0,1,0,0,2,76,112.2,41.1,23,17.7,Douglas Luiz(230046),7,0,,2,0,Aston Villa,0,0,0,AVL,2,,FALSE,0,980,1050,1050,1060,1010,1050,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,126184,0,0,-1,1,0,2,4.2,3.7,2,Nathan,4.2,59,FALSE,,,49,126184.jpg,2.8,Aké,12.1,FALSE,,a,3,91,22,184455,15124,535083,10406,0.9,4.5,Aké,720,1,1,0,13,0,0,0,1,0,0,1,147,226.8,45,114,38.5,Aké(126184),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
100,75,90105,0,0,-4,4,0,3,2.2,1.3,1,Ryan,2.2,75,FALSE,,2019-09-28T16:00:16.992466Z,71,90105.jpg,2.9,Fraser,4.1,FALSE,,a,3,91,20,96027,2038,979598,10892,0.3,2.8,Fraser,447,1,1,0,8,0,0,0,1,0,0,2,70,95.6,120.1,85,29.9,Fraser(90105),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,153682,0,0,1,-1,0,3,2.8,2.3,2,Harry,2.8,505,FALSE,,,61,153682.jpg,3.9,Wilson,3.6,FALSE,,a,3,91,27,329900,8296,178145,10455,0.5,4.4,Harry Wilson,464,3,0,0,10,0,0,0,1,0,0,1,100,127.6,83.9,117,33,Harry Wilson(153682),91,0,,3,0,Bournemouth,0,0,0,BOU,3,,FALSE,0,1060,1120,1020,1070,1110,1150,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,83299,0,0,1,-1,2,2,4.8,3.8,10,Lewis,4.8,42,FALSE,,,46,83299.jpg,4.1,Dunk,11.1,FALSE,,a,4,36,33,519663,64388,313516,5588,1,7.2,Dunk,720,0,2,3,10,0,0,0,4,0,0,7,173,176.8,27.7,48,25.3,Dunk(83299),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,60307,0,0,-1,1,0,3,2.5,1.5,3,Pascal,2.5,49,FALSE,,,64,60307.jpg,2.6,Groß,0.6,FALSE,,a,4,36,21,61082,1085,77382,1184,0.4,3.3,Groß,535,0,1,3,6,0,0,0,0,0,0,1,93,81.6,301.2,112,49.5,Groß(60307),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,109345,0,0,-1,1,0,3,2.2,1.2,0,Solomon,2.2,55,FALSE,,2019-09-21T18:30:19.376002Z,49,109345.jpg,3.6,March,0.4,FALSE,,a,4,36,18,30777,309,38356,1312,0.4,3.7,March,426,0,1,2,6,0,0,0,0,0,0,3,76,97,114.1,91,30.3,March(109345),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,110735,0,0,-1,1,0,2,4,3,6,Adam,4,493,FALSE,,,44,110735.jpg,3.2,Webster,0.2,FALSE,,a,4,36,16,5967,2294,4240,405,0.9,3.6,Webster,450,0,0,2,7,0,0,0,1,0,0,2,97,99.8,47.3,14,16.1,Webster(110735),36,0,,4,0,Brighton,0,0,0,BHA,2,,FALSE,0,1000,1080,1050,1090,1030,1060,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
100,100,17761,0,0,0,0,0,2,4.2,4.2,9,James,4.2,84,FALSE,,2019-08-03T18:30:13.047591Z,50,17761.jpg,3.2,Tarkowski,1.6,FALSE,,a,5,90,26,41327,4790,48088,1326,0.8,5.2,Tarkowski,720,0,0,3,9,0,0,0,2,0,0,3,127,163.6,22.4,106,29.1,Tarkowski(17761),90,0,,5,0,Burnley,0,0,0,BUR,3,,FALSE,0,1080,1100,1000,1050,1050,1060,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
100,100,60586,0,0,-1,1,0,3,0.8,0.8,3,Johann Berg,0.8,96,FALSE,,2019-08-25T18:00:16.403317Z,59,60586.jpg,4.2,Gudmundsson,0.6,FALSE,,a,5,90,17,79133,112,102387,743,0.1,2.9,Gudmundsson,309,1,0,3,2,0,0,0,0,0,0,1,58,74.4,113.7,79,26.7,Gudmundsson(60586),90,0,,5,0,Burnley,0,0,0,BUR,3,,FALSE,0,1080,1100,1000,1050,1050,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,83314,0,0,-1,1,0,3,5.5,5.5,10,Jeff,5.5,100,FALSE,,2019-09-21T16:30:10.837857Z,54,83314.jpg,4.6,Hendrick,0.1,FALSE,,a,5,90,23,4680,2596,4631,633,1,4.3,Hendrick,305,2,0,2,3,0,0,0,1,0,0,4,64,83.4,17.8,99,20,Hendrick(83314),90,0,,5,0,Burnley,0,0,0,BUR,3,,FALSE,0,1080,1100,1000,1050,1050,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,60551,0,0,-1,1,0,3,3.8,3.8,5,Ashley,3.8,101,FALSE,,,54,60551.jpg,3,Westwood,0.5,FALSE,,a,5,90,24,14760,992,35277,840,0.7,4.4,Westwood,720,0,2,3,9,0,0,0,3,0,0,2,108,127.2,221.4,19,36.7,Westwood(60551),90,0,,5,0,Burnley,0,0,0,BUR,3,,FALSE,0,1080,1100,1000,1050,1050,1060,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,41328,0,0,-1,1,0,2,4,4,2,César,3.5,105,FALSE,,,59,41328.jpg,2.6,Azpilicueta,6.2,FALSE,,a,6,8,21,111326,6291,243460,7233,0.6,3.6,Azpilicueta,720,0,2,1,14,0,0,0,0,0,0,1,138,183.8,182.6,45,41.2,Azpilicueta(41328),8,0,,6,0,Chelsea,0,0,0,CHE,4,,FALSE,0,1290,1310,1240,1270,1310,1340,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
100,100,47431,0,0,0,0,1,3,6,6,8,Willian,5.5,113,FALSE,,2019-07-30T11:00:13.285605Z,70,47431.jpg,3.6,Borges Da Silva,1.6,FALSE,,a,6,8,25,88570,18709,49507,3720,0.8,3.6,Willian,415,1,1,1,6,0,0,0,0,0,0,5,96,96.2,76.1,108,28,Willian(47431),8,0,,6,0,Chelsea,0,0,0,CHE,4,,FALSE,0,1290,1310,1240,1270,1310,1340,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,85955,1,-1,1,-1,1,3,5.3,5.3,1,Jorge Luiz,4.8,118,FALSE,,,51,85955.jpg,3.6,Frello Filho,5.4,FALSE,,a,6,8,29,301079,18916,210715,17437,0.9,5.7,Jorginho,682,1,2,1,13,0,0,0,4,0,0,5,158,174,147.9,42,36.6,Jorginho(85955),8,0,,6,0,Chelsea,0,0,0,CHE,4,,FALSE,0,1290,1310,1240,1270,1310,1340,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,116594,0,0,0,0,0,3,4.3,4.3,7,N'Golo,3.8,119,FALSE,,2019-09-28T16:00:17.110514Z,50,116594.jpg,4.2,Kanté,5.2,FALSE,,a,6,8,17,225874,23878,383738,4356,0.8,3.4,Kanté,287,2,0,0,5,0,0,0,1,0,0,1,57,107.6,25.1,35,16.7,Kanté(116594),8,0,,6,0,Chelsea,0,0,0,CHE,4,,FALSE,0,1290,1310,1240,1270,1310,1340,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,184341,1,-1,8,-8,0,3,6.5,6.5,7,Mason,6,463,FALSE,,2019-09-17T21:00:14.257099Z,68,184341.jpg,5.8,Mount,34.3,FALSE,,a,6,8,46,2708112,170658,578473,10835,0.9,6.9,Mount,709,4,1,1,14,0,0,0,0,0,0,6,164,224.4,235.7,232,69.3,Mount(184341),8,0,,6,0,Chelsea,0,0,0,CHE,4,,FALSE,0,1290,1310,1240,1270,1310,1340,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,194794,0,0,2,-2,1,2,5,5,2,Fikayo,4.5,529,FALSE,,,47,194794.jpg,3.8,Tomori,5.3,FALSE,,a,6,8,19,378699,38848,29859,7759,1,4,Tomori,450,1,0,1,7,0,0,0,1,0,0,3,99,135,27.3,29,19.3,Tomori(194794),8,0,,6,0,Chelsea,0,0,0,CHE,4,,FALSE,0,1290,1310,1240,1270,1310,1340,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,74230,0,0,1,-1,1,2,2.8,3.8,9,Patrick,3.8,123,FALSE,,,56,74230.jpg,4.9,van Aanholt,11.9,FALSE,,a,7,31,39,609470,42906,296291,10276,0.7,7,van Aanholt,720,2,0,3,8,1,0,0,0,0,0,3,138,162.2,80.9,78,32,van Aanholt(74230),31,0,,7,0,Crystal Palace,0,0,0,CRY,3,,FALSE,0,1100,1080,1070,1130,1030,1040,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,55494,0,0,1,-1,0,2,2.5,3.5,1,Joel,3.5,126,FALSE,,,46,55494.jpg,4,Ward,3.5,FALSE,,a,7,31,32,250953,6863,72570,7773,0.8,7,Ward,720,0,1,3,8,0,0,0,2,0,0,5,143,155.4,53.7,23,23.3,Ward(55494),31,0,,7,0,Crystal Palace,0,0,0,CRY,3,,FALSE,0,1100,1080,1070,1130,1030,1040,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
100,100,58786,0,0,1,-1,0,2,2.2,3.2,7,Martin,3.2,128,FALSE,,2019-08-31T17:30:17.529253Z,41,58786.jpg,4.8,Kelly,25.7,FALSE,,a,7,31,29,771398,40189,573392,11788,0.8,7.1,Kelly,528,0,1,3,3,0,0,0,0,0,0,2,117,115.4,11.7,8,13.5,Kelly(58786),31,0,,7,0,Crystal Palace,0,0,0,CRY,3,,FALSE,0,1100,1080,1070,1130,1030,1040,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
100,0,66975,0,0,-3,3,1,3,2.2,0,0,Luka,3.2,134,FALSE,,2019-09-29T09:30:20.636934Z,67,66975.jpg,2.9,Milivojevic,2.7,FALSE,,a,7,31,20,25543,967,358511,4054,0.5,3,Milivojevic,630,1,0,3,7,0,0,0,5,0,0,3,81,124.6,223.9,50,39.8,Milivojevic(66975),31,0,,7,0,Crystal Palace,0,0,0,CRY,3,,FALSE,0,1100,1080,1070,1130,1030,1040,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,86417,0,0,0,0,0,3,1,2,2,Jeffrey,2,137,FALSE,,2019-08-09T13:00:14.642811Z,55,86417.jpg,2.7,Schlupp,0.1,FALSE,,a,7,31,19,8611,126,9669,384,0.4,3.5,Schlupp,547,0,1,3,6,0,0,0,1,0,0,1,58,87.8,65.8,165,31.8,Schlupp(86417),31,0,,7,0,Crystal Palace,0,0,0,CRY,3,,FALSE,0,1100,1080,1070,1130,1030,1040,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,19419,0,0,0,0,0,2,1.5,2.5,2,Gary,2.5,503,FALSE,,,45,19419.jpg,3,Cahill,1.8,FALSE,,a,7,31,18,56245,2146,75336,2375,0.6,4,Cahill,540,0,0,2,7,0,0,0,1,0,0,1,105,118.4,23.5,124,26.7,Cahill(19419),31,0,,7,0,Crystal Palace,0,0,0,CRY,3,,FALSE,0,1100,1080,1070,1130,1030,1040,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,153133,0,0,-1,1,0,3,1.8,1.8,2,Alex,1.8,17,FALSE,,,59,153133.jpg,2.8,Iwobi,1.6,FALSE,,a,8,11,17,112209,946,169066,5241,0.3,2.9,Iwobi,385,1,0,0,10,0,0,0,0,0,0,2,72,89.6,100.8,166,35.7,Iwobi(153133),11,0,,8,0,Everton,0,0,0,EVE,3,,FALSE,0,1100,1250,1070,1180,1110,1200,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,101188,0,0,0,0,1,2,1,1,2,Lucas,1,141,FALSE,,2019-08-17T16:00:09.148104Z,60,101188.jpg,3.4,Digne,21.9,FALSE,,a,8,11,27,823579,6633,973544,66157,0.2,4.5,Digne,702,0,2,2,13,0,0,0,1,0,0,3,147,148.6,249.4,118,51.6,Digne(101188),11,0,,8,0,Everton,0,0,0,EVE,3,,FALSE,0,1100,1250,1070,1180,1110,1200,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,164511,-1,1,-1,1,0,2,0.5,0.5,2,Yerry,0.5,142,FALSE,,,54,164511.jpg,2.5,Mina,3.4,FALSE,,a,8,11,20,346280,1672,282709,8717,0.1,3.7,Mina,720,0,0,2,13,1,0,0,1,0,0,4,134,156.2,5.4,149,31.1,Mina(164511),11,0,,8,0,Everton,0,0,0,EVE,3,,FALSE,0,1100,1250,1070,1180,1110,1200,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,106611,0,0,0,0,0,2,1.2,1.2,2,Michael,1.2,143,FALSE,,,55,106611.jpg,2.6,Keane,2.9,FALSE,,a,8,11,21,116306,1447,138422,4974,0.2,3.8,Keane,720,0,0,2,13,0,0,0,0,0,0,2,126,143.2,15.5,25,18.4,Keane(106611),11,0,,8,0,Everton,0,0,0,EVE,3,,FALSE,0,1100,1250,1070,1180,1110,1200,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,212319,0,0,-1,1,1,3,2.5,2.5,2,Richarlison,2.5,150,FALSE,,,79,212319.jpg,4.1,de Andrade,6.9,FALSE,,a,8,11,33,407164,7144,564892,24523,0.3,4.2,Richarlison,669,2,1,2,12,0,0,0,1,0,0,3,115,177.6,108.2,261,54.7,Richarlison(212319),11,0,,8,0,Everton,0,0,0,EVE,3,,FALSE,0,1100,1250,1070,1180,1110,1200,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,75,100649,0,0,0,0,1,3,0.2,0.2,0,Bernard,0.2,152,FALSE,,2019-09-28T19:00:18.071389Z,65,100649.jpg,2.8,Anício Caldeira Duarte,0.9,FALSE,,a,8,11,17,173923,350,171814,3369,0,2.6,Bernard,328,1,0,2,3,0,0,0,2,0,0,3,52,72.2,73.8,91,23.6,Bernard(100649),11,0,,8,0,Everton,0,0,0,EVE,3,,FALSE,0,1100,1250,1070,1180,1110,1200,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,111931,1,-1,2,-2,2,2,6.2,5.2,1,Ricardo Domingos,6.2,159,TRUE,,,62,111931.jpg,5,Barbosa Pereira,10,FALSE,,a,9,13,40,445485,127017,178660,8272,1,6.6,Pereira,720,2,0,2,7,0,0,0,0,0,0,5,154,242.8,87.3,51,38.1,Pereira(111931),13,0,,9,0,Leicester,0,0,0,LEI,3,,FALSE,0,1140,1160,1150,1200,1090,1120,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,37642,0,0,0,0,1,2,3.8,2.8,0,Jonny,3.8,162,FALSE,,,50,37642.jpg,3.6,Evans,2,FALSE,,a,9,13,29,113630,13140,51681,3958,0.8,5.8,Evans,720,0,1,2,7,0,0,0,1,0,0,4,159,184.4,14.5,41,24,Evans(37642),13,0,,9,0,Leicester,0,0,0,LEI,3,,FALSE,0,1140,1160,1150,1200,1090,1120,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
100,100,203341,0,0,0,0,0,3,3.2,2.2,1,Wilfred,3.2,176,FALSE,,2019-08-27T11:00:13.484600Z,50,203341.jpg,4,Ndidi,3.1,FALSE,,a,9,13,28,250833,8209,165655,6847,0.6,5.6,Ndidi,630,2,0,2,6,0,0,0,1,0,0,3,138,205.4,62.1,56,32.5,Ndidi(203341),13,0,,9,0,Leicester,0,0,0,LEI,3,,FALSE,0,1140,1160,1150,1200,1090,1120,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,166989,0,0,-1,1,1,3,2.2,1.2,2,Youri,2.2,448,FALSE,,,64,166989.jpg,3.5,Tielemans,4.2,FALSE,,a,9,13,28,173563,5849,271501,10271,0.3,4.4,Tielemans,711,1,1,2,7,0,0,0,0,0,0,2,122,118,171.2,149,43.9,Tielemans(166989),13,0,,9,0,Leicester,0,0,0,LEI,3,,FALSE,0,1140,1160,1150,1200,1090,1120,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,122798,0,0,-1,1,0,2,5.7,6.2,2,Andrew,5.2,181,FALSE,,2019-09-16T20:00:14.442895Z,69,122798.jpg,4.1,Robertson,19.5,FALSE,,a,10,14,33,240588,19247,973398,25235,0.8,4.8,Robertson,720,0,2,2,6,0,0,0,0,0,0,3,178,185.6,182.1,130,49.8,Robertson(122798),14,0,,10,0,Liverpool,0,0,0,LIV,5,,FALSE,0,1340,1360,1310,1340,1340,1370,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,169187,0,0,2,-2,1,2,5,5.5,3,Trent,4.5,182,TRUE,,,72,169187.jpg,5,Alexander-Arnold,30.2,FALSE,,a,10,14,40,887513,42771,465567,16871,0.6,5.6,Alexander-Arnold,720,1,3,2,6,0,0,0,2,0,0,3,197,250.2,388.6,124,76.3,Alexander-Arnold(169187),14,0,,10,0,Liverpool,0,0,0,LIV,5,,FALSE,0,1340,1360,1310,1340,1340,1370,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
,,97032,0,0,0,0,0,2,4,4.5,2,Virgil,3.5,183,FALSE,,,65,97032.jpg,4.1,van Dijk,46.6,FALSE,,a,10,14,33,540039,14531,899792,48661,0.5,5.1,van Dijk,720,1,0,2,6,0,0,0,0,0,0,3,154,201.6,26.2,80,30.8,van Dijk(97032),14,0,,10,0,Liverpool,0,0,0,LIV,5,,FALSE,0,1340,1360,1310,1340,1340,1370,2,Defenders,DEF,Defender,DEF,5,3,5,FALSE,[List]
100,100,110979,1,-1,2,-2,3,3,8.5,9,12,Sadio,8,192,TRUE,,2019-09-22T20:00:17.288665Z,117,110979.jpg,7.1,Mané,25.9,FALSE,,a,10,14,57,1312002,272912,632131,7083,0.7,4.9,Mané,606,5,2,3,4,0,0,0,0,0,0,8,162,258,174.6,260,69.1,Mané(110979),14,0,,10,0,Liverpool,0,0,0,LIV,5,,FALSE,0,1340,1360,1310,1340,1340,1370,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,116643,0,0,0,0,0,3,2.3,2.8,1,Fabio Henrique,1.8,197,FALSE,,,55,116643.jpg,2.4,Tavares,1.5,FALSE,,a,10,14,19,74041,1879,70183,4458,0.3,3.5,Fabinho,646,0,1,2,6,0,0,0,3,0,0,2,130,135,133.8,18,28.7,Fabinho(116643),14,0,,10,0,Liverpool,0,0,0,LIV,5,,FALSE,0,1340,1360,1310,1340,1340,1370,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,41733,0,0,-1,1,1,3,4.7,5.2,3,Georginio,4.2,199,FALSE,,,54,41733.jpg,3.4,Wijnaldum,2.5,FALSE,,a,10,14,27,96801,7623,117169,5468,0.8,5,Wijnaldum,678,1,0,4,4,0,0,0,0,0,0,2,99,84.2,50.9,81,21.6,Wijnaldum(41733),14,0,,10,0,Liverpool,0,0,0,LIV,5,,FALSE,0,1340,1360,1310,1340,1340,1370,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
100,100,15157,0,0,-2,2,1,3,4.3,4.8,13,James,3.8,200,FALSE,,2019-09-27T10:30:15.087691Z,53,15157.jpg,3.3,Milner,0.7,FALSE,,a,10,14,23,22811,3998,43931,870,0.7,4.3,Milner,225,1,2,1,2,0,0,0,1,0,0,3,70,87.6,55.1,39,18.3,Milner(15157),14,0,,10,0,Liverpool,0,0,0,LIV,5,,FALSE,0,1340,1360,1310,1340,1340,1370,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
,,103955,0,0,1,-1,1,3,3.8,3.8,2,Raheem,2.8,214,TRUE,,,121,103955.jpg,6.9,Sterling,38.3,FALSE,,a,11,43,48,1290913,41876,954988,57747,0.2,4,Sterling,625,6,0,2,9,0,0,0,2,0,0,4,167,274.8,198.8,491,96.5,Sterling(103955),43,0,,11,0,Man City,0,0,0,MCI,5,,FALSE,0,1330,1360,1280,1320,1350,1370,3,Midfielders,MID,Midfielder,MID,5,2,5,FALSE,[List]
